,gprs_ticket_id,waybill_no,schedule_no,trip_no,etim_no,route_no,route_id,transaction_no,ticket_no,tkt_type_short_code,tkt_sub_type_short_code,from_stop_seq_no,from_bus_stop_code_english,from_bus_stop_id,till_stop_seq_no,till_bus_stop_code_english,till_bus_stop_id,travelled_km,px_count,lugg_units,px_total_amount,lugg_total_amount,toll_amt,total_ticket_amount,concession_type,group_ticket_mode,payment_mode,ticket_date,ticket_time,upload_flag,bus_service_id,fare_type,depot_id,vehicle_no,ticket_code,pass_id_no,epurse_card_no,epurse_card_issuer_name,epurse_curr_amount_qstr,epurse_last_amount_qstr,epurse_last_waybill_no_qstr,epurse_last_tkt_no,epurse_last_tkt_date,epurse_last_tkt_time,epurse_last_from_stop_code,epurse_last_to_stop_code,tkt_printed_flag,shift_no,trip_status,trip_end_condition,waybill_type,schedule_id,conductor_token_id,rate_fare_id,service_tax_amt,stage_ticket,inserted_by,inserted_date
42,261490496,D3016081400303,285MC/3,3,325-718-979,285-MUP,31133,7,4,1,AD,23,NES,980,49,DBP,1835,,1,0,23,0,0,23,0,0,0,8/14/2016,15:17:11,N,1,N,47,KA01FA0178,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,27351,12960,12,0,0,1,8/14/2016 15:24
43,261490497,D3016081400303,285MC/3,3,325-718-979,285-MUP,31133,8,5,1,AD,23,NES,980,49,DBP,1835,,1,0,23,0,0,23,0,0,0,8/14/2016,15:17:17,N,1,N,47,KA01FA0178,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,27351,12960,12,0,0,1,8/14/2016 15:24
44,261490498,D3016081400303,285MC/3,3,325-718-979,285-MUP,31133,9,6,1,AD,23,NES,980,43,BSTH,1820,,2,0,44,0,0,44,0,0,0,8/14/2016,15:17:45,N,1,N,47,KA01FA0178,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,27351,12960,12,0,0,1,8/14/2016 15:24
45,261490499,D2316081400124,500D/19,1,325-721-338,500-DUP,19344,16,15,1,AD,28,KLMD12,2584,43,CSB1,2241,,2,0,40,0,0,40,0,0,0,8/14/2016,14:51:20,N,1,N,45,KA01F4930,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,9024,7997,12,0,0,1,8/14/2016 15:24
46,261490500,D2316081400124,500D/19,1,325-721-338,500-DUP,19344,17,16,1,AD,31,KDBN1,5557,43,CSB1,2241,,2,0,38,0,0,38,0,0,0,8/14/2016,14:56:10,N,1,N,45,KA01F4930,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,9024,7997,12,0,0,1,8/14/2016 15:24
47,261490501,D2316081400124,500D/19,1,325-721-338,500-DUP,19344,18,17,1,AD,35,BLDR,2595,43,CSB1,2241,,1,0,19,0,0,19,0,0,0,8/14/2016,14:58:52,N,1,N,45,KA01F4930,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,9024,7997,12,0,0,1,8/14/2016 15:24
48,261490502,D2316081400124,500D/19,1,325-721-338,500-DUP,19344,19,18,1,AD,37,SJPS,2597,39,AGRA,770,,1,0,5,0,0,5,0,0,0,8/14/2016,15:01:45,N,1,N,45,KA01F4930,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,9024,7997,12,0,0,1,8/14/2016 15:24
49,261490503,D2316081400124,500D/19,1,325-721-338,500-DUP,19344,20,19,1,AD,39,AGRA,770,43,CSB1,2241,,1,0,14,0,0,14,0,0,0,8/14/2016,15:04:37,N,1,N,45,KA01F4930,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,9024,7997,12,0,0,1,8/14/2016 15:24
0,254789673,D2216080900102,BC-7B/2,8,325-721-104,BC-7BDN,30105,174,0,0,TL,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,12:22:28,N,1,N,44,KA01F3505,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,23408,8548,12,0,0,1,8/9/2016 12:29
1,254789674,D2216080900102,BC-7B/2,9,325-721-104,BC-7BUP,29918,175,0,0,TS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,12:22:34,N,1,N,44,KA01F3505,1.0.3.323,3951,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,23408,8548,12,0,0,1,8/9/2016 12:29
2,254789675,D0216080900226,320/1,6,325-703-383,310DN,20309,226,134,1,AD,5,BGH,5806,20,SBS1,6358,,2,0,34,0,0,34,0,0,0,8/9/2016,12:25:30,N,1,N,31,KA01F3007,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,11124,7038,12,0,0,1,8/9/2016 12:29
3,254789676,D0216080900226,320/1,6,325-703-383,310DN,20309,227,135,1,AD,5,BGH,5806,9,ISOLH,339,,2,0,10,0,0,10,0,0,0,8/9/2016,12:25:50,N,1,N,31,KA01F3007,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,11124,7038,12,0,0,1,8/9/2016 12:29
4,254789677,D0816080900219,84/1,7,325-743-503,80-GDN,28409,116,102,1,AD,17,RJNEH,1841,25,KBS123,8456,,1,0,12,0,0,12,0,0,0,8/9/2016,11:50:24,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
5,254789678,D0816080900219,84/1,7,325-743-503,80-GDN,28409,117,103,1,AD,21,SJTR,202,25,KBS123,8456,,1,0,5,0,0,5,0,0,0,8/9/2016,11:53:25,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
6,254789679,D0816080900219,84/1,7,325-743-503,80-GDN,28409,118,104,1,AD,21,SJTR,202,25,KBS123,8456,,1,0,5,0,0,5,0,0,0,8/9/2016,11:53:36,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
7,254789680,D0816080900219,84/1,7,325-743-503,80-GDN,28409,119,0,0,TL,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,12:19:58,N,1,N,39,KA57F1606,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
8,254789681,D0816080900219,84/1,8,325-743-503,80-GUP,21991,120,0,0,TS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,12:20:01,N,1,N,39,KA57F1606,1.0.3.323,3970,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
9,254789682,D0816080900219,84/1,8,325-743-503,80-GUP,21991,121,105,1,AD,1,KBS1,160,6,SJT1,1851,,2,0,10,0,0,10,0,0,0,8/9/2016,12:20:07,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
10,254789683,D0816080900219,84/1,8,325-743-503,80-GUP,21991,122,106,1,AD,1,KBS1,160,15,RAJ1B,535,,1,0,14,0,0,14,0,0,0,8/9/2016,12:20:21,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
11,254789684,D0816080900219,84/1,8,325-743-503,80-GUP,21991,123,107,1,AD,1,KBS1,160,19,MLO1,1396,,2,0,34,0,0,34,0,0,0,8/9/2016,12:20:52,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
12,254789685,D0816080900219,84/1,8,325-743-503,80-GUP,21991,124,108,1,SC,1,KBS1,160,6,SJT1,1851,,1,0,4,0,0,4,0,0,0,8/9/2016,12:21:40,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
13,254789686,D0816080900219,84/1,8,325-743-503,80-GUP,21991,125,109,1,SC,1,KBS1,160,10,RJNESI,1842,,1,0,9,0,0,9,0,0,0,8/9/2016,12:21:55,N,1,N,39,KA57F1606,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,23837,7965,12,0,0,1,8/9/2016 12:29
14,254789687,D0816080900225,77B/3,8,325-718-161,77-BUP,24691,165,138,1,SC,4,RJN1B,509,32,BSGDY,4037,,1,0,14,0,0,14,0,0,0,8/9/2016,12:20:27,N,1,N,39,KA01FA2191,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,21847,5268,12,0,0,1,8/9/2016 12:29
15,254789688,D0816080900225,77B/3,8,325-718-161,77-BUP,24691,166,139,1,AD,4,RJN1B,509,17,HMRM,12072,,1,0,14,0,0,14,0,0,0,8/9/2016,12:20:42,N,1,N,39,KA01FA2191,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,21847,5268,12,0,0,1,8/9/2016 12:29
16,254789689,D0816080900225,77B/3,8,325-718-161,77-BUP,24691,167,140,1,AD,10,RJNEH,1841,17,HMRM,12072,,2,0,24,0,0,24,0,0,0,8/9/2016,12:24:39,N,1,N,39,KA01FA2191,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,21847,5268,12,0,0,1,8/9/2016 12:29
17,254789690,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,106,101,1,AD,25,MRHLLI,1629,42,KBS,206,,1,0,22,0,0,22,0,0,0,8/9/2016,12:23:22,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
18,254789691,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,107,102,1,AD,25,MRHLLI,1629,29,HALMG-1,150,,1,0,12,0,0,12,0,0,0,8/9/2016,12:23:50,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
19,254789692,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,108,103,1,AD,25,MRHLLI,1629,42,KBS,206,,1,0,22,0,0,22,0,0,0,8/9/2016,12:24:01,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
20,254789693,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,109,104,1,AD,25,MRHLLI,1629,32,MPH-1,154,,1,0,14,0,0,14,0,0,0,8/9/2016,12:24:11,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
21,254789694,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,110,105,1,AD,25,MRHLLI,1629,42,KBS,206,,1,0,22,0,0,22,0,0,0,8/9/2016,12:24:53,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
22,254789695,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,111,106,1,AD,27,HALPS2,3039,42,KBS,206,,1,0,21,0,0,21,0,0,0,8/9/2016,12:26:30,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
23,254789696,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,112,107,1,SC,27,HALPS2,3039,42,KBS,206,,1,0,16,0,0,16,0,0,0,8/9/2016,12:26:48,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
24,254789697,D3116080900309,335G/2,4,325-738-597,335-GDN,19473,113,108,1,AD,27,HALPS2,3039,29,HALMG-1,150,,1,0,5,0,0,5,0,0,0,8/9/2016,12:27:09,N,1,N,27,KA57F0649,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5885,1694,12,0,0,1,8/9/2016 12:29
25,254789698,D1716080900165,176/4,6,325-740-579,176DN,28887,202,193,1,SC,15,DTTRYT,2151,25,MGDTG,315,,1,0,11,0,0,11,0,0,0,8/9/2016,12:30:46,N,1,N,25,KA01F8622,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20450,4998,12,0,0,1,8/9/2016 12:29
26,254789699,D1716080900165,176/4,6,325-740-579,176DN,28887,203,194,1,AD,15,DTTRYT,2151,25,MGDTG,315,,1,0,14,0,0,14,0,0,0,8/9/2016,12:30:50,N,1,N,25,KA01F8622,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20450,4998,12,0,0,1,8/9/2016 12:29
27,254789700,D1716080900165,176/4,6,325-740-579,176DN,28887,204,195,1,SC,15,DTTRYT,2151,18,HRDG,2196,,1,0,4,0,0,4,0,0,0,8/9/2016,12:31:02,N,1,N,25,KA01F8622,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20450,4998,12,0,0,1,8/9/2016 12:29
28,254789701,D1716080900165,176/4,6,325-740-579,176DN,28887,205,196,1,AD,15,DTTRYT,2151,34,HPN,5197,,1,0,19,0,0,19,0,0,0,8/9/2016,12:31:07,N,1,N,25,KA01F8622,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20450,4998,12,0,0,1,8/9/2016 12:29
29,254789702,D1716080900165,176/4,6,325-740-579,176DN,28887,206,197,1,AD,18,HRDG,2196,25,MGDTG,315,,1,0,12,0,0,12,0,0,0,8/9/2016,12:32:44,N,1,N,25,KA01F8622,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20450,4998,12,0,0,1,8/9/2016 12:29
30,254789703,D3116080900281,246/2,10,325-721-419,246UP,22358,208,0,4,MP,,,0,23,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,12:27:19,N,1,N,27,KA01F3444,0,98,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20460,6118,12,0,0,1,8/9/2016 12:29
31,254789704,D3116080900281,246/2,10,325-721-419,246UP,22358,209,130,1,AD,7,MGD1C,1817,17,SKT1,8414,,1,0,19,0,0,19,0,0,0,8/9/2016,12:28:11,N,1,N,27,KA01F3444,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,20460,6118,12,0,0,1,8/9/2016 12:29
32,254789705,D0316080900095,MKT-5H/3,6,325-741-491,MKT-5HDN,21164,185,174,1,AD,38,KKC1,746,58,KMT1,3014,,1,0,19,0,0,19,0,0,0,8/9/2016,12:22:30,N,1,N,32,KA57F1380,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5005,6094,12,0,0,1,8/9/2016 12:29
33,254789706,D0316080900095,MKT-5H/3,6,325-741-491,MKT-5HDN,21164,186,175,1,AD,38,KKC1,746,45,BSKTTMC1,9,,1,0,12,0,0,12,0,0,0,8/9/2016,12:22:57,N,1,N,32,KA57F1380,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5005,6094,12,0,0,1,8/9/2016 12:29
34,254789707,D0316080900095,MKT-5H/3,6,325-741-491,MKT-5HDN,21164,187,176,3,AD,38,KKC1,746,58,KMT1,3014,,2,0,38,0,0,52,0,1,0,8/9/2016,12:24:18,N,1,N,32,KA57F1380,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5005,6094,12,0,0,1,8/9/2016 12:29
35,254789708,D0316080900095,MKT-5H/3,6,325-741-491,MKT-5HDN,21164,188,176,3,SC,38,KKC1,746,58,KMT1,3014,,1,0,14,0,0,52,0,1,0,8/9/2016,12:24:18,N,1,N,32,KA57F1380,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,5005,6094,12,0,0,1,8/9/2016 12:29
36,254789709,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,181,0,0,TS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,11:32:02,N,1,N,18,KA01FA0783,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
37,254789710,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,182,104,1,AD,2,MDF,213,4,BTRCMC,4959,,1,0,5,0,0,5,0,0,0,8/9/2016,11:37:56,N,1,N,18,KA01FA0783,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
38,254789711,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,183,105,1,AD,2,MDF,213,9,SRMC,4919,,1,0,12,0,0,12,0,0,0,8/9/2016,11:38:00,N,1,N,18,KA01FA0783,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
39,254789712,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,184,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:38:40,N,1,N,18,KA01FA0783,0,313,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
40,254789713,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,185,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:38:46,N,1,N,18,KA01FA0783,0,1332,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
41,254789714,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,186,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:38:53,N,1,N,18,KA01FA0783,0,331,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
42,254789715,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,187,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:38:57,N,1,N,18,KA01FA0783,0,563,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
43,254789716,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,188,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:39:00,N,1,N,18,KA01FA0783,0,2331,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
44,254789717,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,189,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:39:04,N,1,N,18,KA01FA0783,0,2331,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
45,254789718,D2916080900018,BC-9B/5,5,325-740-791,BC9-BUP,27643,190,0,4,PA,,,0,30,0,0,0,1,0,0,0,0,0,0,0,0,8/9/2016,11:39:06,N,1,N,18,KA01FA0783,0,561,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,18799,1029,12,0,0,1,8/9/2016 12:29
46,254789719,D1116080900120,401BA/1,4,325-726-835,401-BADN,33226,167,159,1,AD,55,NJPAC,4888,78,NES1,977,,1,0,19,0,0,19,0,0,0,8/9/2016,12:28:21,N,1,N,42,KA01F9517,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,29215,6612,12,0,0,1,8/9/2016 12:29
47,254789720,D1116080900120,401BA/1,4,325-726-835,401-BADN,33226,168,160,1,AD,55,NJPAC,4888,80,YHK1,5018,,1,0,19,0,0,19,0,0,0,8/9/2016,12:28:46,N,1,N,42,KA01F9517,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,29215,6612,12,0,0,1,8/9/2016 12:29
48,254789721,D2616080900232,276/6,7,325-737-359,276DN,33447,153,142,1,AD,29,CNTRLT,5355,32,KBS123,8456,,1,0,5,0,0,5,0,0,0,8/9/2016,12:03:38,N,1,N,46,KA01FA1668,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,15216,5130,12,0,0,1,8/9/2016 12:29
49,254789722,D2616080900232,276/6,7,325-737-359,276DN,33447,154,0,0,TL,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/9/2016,12:10:30,N,1,N,46,KA01FA1668,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,15216,5130,12,0,0,1,8/9/2016 12:29
0,255989232,D1416081000092,176/25,5,325-720-999,176DN,28887,138,130,1,AD,1,KBR,9878,18,HRDG,2196,,1,0,19,0,0,19,0,0,0,8/10/2016,10:18:46,N,1,N,43,KA01F3660,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,12049,5778,12,0,0,1,8/10/2016 10:20
1,255989233,D1416081000092,176/25,5,325-720-999,176DN,28887,139,131,1,AD,1,KBR,9878,21,RJNEH,1841,,1,0,20,0,0,20,0,0,0,8/10/2016,10:19:04,N,1,N,43,KA01F3660,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,12049,5778,12,0,0,1,8/10/2016 10:20
2,255989234,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,183,64,1,AD,19,KMKPL,541,41,TVK3,3068,,1,0,22,0,0,22,0,0,0,8/10/2016,9:25:43,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
3,255989235,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,184,65,1,AD,19,KMKPL,541,32,KDGC,2867,,1,0,19,0,0,19,0,0,0,8/10/2016,9:25:53,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
4,255989236,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,185,66,1,AD,19,KMKPL,541,27,GLH7,5133,,1,0,17,0,0,17,0,0,0,8/10/2016,9:26:01,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
5,255989237,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,186,67,1,AD,19,KMKPL,541,41,TVK3,3068,,1,0,22,0,0,22,0,0,0,8/10/2016,9:26:17,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
6,255989238,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,187,68,1,AD,19,KMKPL,541,36,CNNHL,5578,,1,0,20,0,0,20,0,0,0,8/10/2016,9:26:29,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
7,255989239,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,188,69,1,AD,19,KMKPL,541,27,GLH7,5133,,1,0,17,0,0,17,0,0,0,8/10/2016,9:26:39,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
8,255989240,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,189,70,1,AD,22,SKK,5021,43,PDNPL12,2605,,1,0,21,0,0,21,0,0,0,8/10/2016,9:31:24,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
9,255989241,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,190,71,1,AD,22,SKK,5021,25,BDH2,1850,,1,0,5,0,0,5,0,0,0,8/10/2016,9:31:54,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
10,255989242,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,191,72,1,AD,22,SKK,5021,25,BDH2,1850,,1,0,5,0,0,5,0,0,0,8/10/2016,9:32:06,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
11,255989243,D3516081000003,242JK/1,4,325-742-928,242-JKUP,18544,192,73,1,AD,22,SKK,5021,25,BDH2,1850,,2,0,10,0,0,10,0,0,0,8/10/2016,9:32:28,N,1,N,28,KA01F4467,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,4590,5758,12,0,0,1,8/10/2016 10:20
12,255989244,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,276,241,1,AD,8,DVSNDRA,232,12,SSN,8235,,3,0,15,0,0,15,0,0,0,8/10/2016,10:16:46,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
13,255989245,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,277,242,1,AD,8,DVSNDRA,232,17,MLESHW,6791,,1,0,12,0,0,12,0,0,0,8/10/2016,10:17:00,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
14,255989246,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,278,243,1,SC,8,DVSNDRA,232,17,MLESHW,6791,,1,0,9,0,0,9,0,0,0,8/10/2016,10:17:23,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
15,255989247,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,279,244,1,SC,8,DVSNDRA,232,17,MLESHW,6791,,1,0,9,0,0,9,0,0,0,8/10/2016,10:17:42,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
16,255989248,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,280,245,1,AD,8,DVSNDRA,232,17,MLESHW,6791,,1,0,12,0,0,12,0,0,0,8/10/2016,10:18:15,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
17,255989249,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,281,246,1,AD,8,DVSNDRA,232,23,KBS123,8456,,2,0,34,0,0,34,0,0,0,8/10/2016,10:18:33,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
18,255989250,D2616080900153,276K/1,6,325-737-237,276-KDN,26995,282,247,1,AD,8,DVSNDRA,232,23,KBS123,8456,,1,0,17,0,0,17,0,0,0,8/10/2016,10:20:03,N,1,N,46,KA01F8854,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,18603,3353,12,0,0,1,8/10/2016 10:20
19,255989251,D3216080900164,KBS-3C/2,3,325-720-636,KBS-3CDN,32033,255,235,1,AD,18,JNHR,52,36,KBS123,8456,,1,0,17,0,0,17,0,0,0,8/10/2016,10:15:23,N,1,N,19,KA57F1229,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,1931,12732,12,0,0,1,8/10/2016 10:20
20,255989252,D2016081000205,KBS-3A/43,3,325-720-004,KBS-3AUP,29928,86,66,1,AD,27,MDWMK,74,47,GDHTGT,379,,1,0,23,0,0,23,0,0,0,8/10/2016,10:15:52,N,1,N,35,KA57F1202,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3124,14158,12,0,0,1,8/10/2016 10:20
